DIRECTORIO_MZ,DIRECTORIO_PRED,DIRECTORIO_HOG,DIRECTORIO_PER,periodo,SECTOR,Cod_Locali,Nom_Locali,Cod_UPL,Nom_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
202501008,202501008009,20250100800901,2025010080090101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,2,27,2,2,2,,1,2,2,2,1,1,1,8,1,1,4,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,,3.0,3,3.0,2,2.0,0,1,1,1,0,0,0,3,0,0,485.775407700252,164.631634719334
202501008,202501008010,20250100801001,2025010080100101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,25,3,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,3.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,161.925135900084,164.631634719334
202501008,202501008011,20250100801101,2025010080110101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,25,6,2,2,,1,2,2,2,1,1,1,8,1,1,1,,,,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,3.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,161.925135900084,164.631634719334
202501008,202501008012,20250100801201,2025010080120101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,67,2,1,1,,2,2,1,1,2,2,2,8,2,3,1,8.0,8.0,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,2.0,3.0,2,2.0,2,2.0,0,0,0,0,0,0,0,3,0,0,242.887703850126,164.631634719334
202501008,202501008013,20250100801301,2025010080130101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,32,5,2,2,,1,2,2,2,1,1,1,8,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,3.0,3.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,161.925135900084,164.631634719334
202501009,202501009001,20250100900101,2025010090010101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,52,4,2,2,,1,2,2,2,1,1,1,1,5,1,1,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,4.0,2.0,3,3.0,3,3.0,1,0,0,1,3,0,0,3,0,1,811.151890718503,274.903298227618
202501009,202501009002,20250100900201,2025010090020101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,31,4,2,2,,5,1,2,2,4,6,1,8,1,1,1,1.0,4.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,3.0,2.0,4.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,3,0,0,270.383963572834,274.903298227618
202501009,202501009003,20250100900301,2025010090030103,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,67,4,1,1,,2,1,2,1,2,1,1,8,2,3,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,811.151890718503,274.903298227618
202501009,202501009004,20250100900401,2025010090040101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,37,3,1,1,,3,1,2,1,4,4,4,8,2,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,405.575945359251,274.903298227618
202501009,202501009005,20250100900501,2025010090050101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,1,70,2,2,2,,3,1,2,1,2,1,1,8,2,2,1,,,8.0,3,2,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,,4.0,3,3.0,3,3.0,1,1,1,0,1,1,1,3,0,1,540.767927145669,274.903298227618
202501009,202501009006,20250100900601,2025010090060101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,70,2,2,2,,6,1,2,2,1,1,1,8,1,1,7,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,2.0,2.0,4,4.0,3,3.0,2,1,1,1,1,1,0,3,0,1,270.383963572834,274.903298227618
202501009,202501009007,20250100900701,2025010090070101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,62,2,2,2,,1,1,2,2,1,5,1,8,1,5,5,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,3.0,3,3.0,4,4.0,0,0,1,0,0,0,0,3,0,0,270.383963572834,274.903298227618
202501009,202501009008,20250100900801,2025010090080101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,60,2,2,2,,2,1,2,2,1,2,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,1,1,4,1,0,540.767927145669,274.903298227618
202501009,202501009009,20250100900901,2025010090090101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,1,72,2,2,2,,3,1,2,1,2,1,2,2,2,1,1,,,8.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,4.0,2,2.0,2,2.0,1,1,1,0,1,1,1,3,0,1,405.575945359251,274.903298227618
202501009,202501009010,20250100901001,2025010090100102,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,44,4,2,2,,2,1,2,2,2,6,2,2,2,4,1,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,2.0,2.0,2,2.0,4,4.0,0,0,0,1,0,0,0,4,1,0,1351.91981786417,274.903298227618
202501009,202501009011,20250100901101,2025010090110102,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,4,30,4,1,1,,1,1,2,2,1,6,4,4,1,1,4,8.0,8.0,8.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,4.0,2,2.0,4,4.0,0,3,0,0,0,1,0,4,1,0,540.767927145669,274.903298227618
202501009,202501009012,20250100901201,2025010090120102,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,52,4,2,2,,3,1,2,2,2,2,2,2,2,2,3,2.0,2.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,4,4.0,4.0,1.0,2.0,2.0,2,2.0,4,4.0,1,0,1,0,1,1,1,3,0,1,811.151890718503,274.903298227618
202501010,202501010001,20250101000101,2025010100010103,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,41,5,2,2,,5,1,2,2,4,7,4,8,4,1,1,1.0,1.0,,1,1,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,5,5.0,5.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1,1,1,1,1,1,3,0,1,374.902134365695,127.056146239656
202501010,202501010002,20250101000201,2025010100020101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,82,5,1,1,,3,1,1,1,2,1,2,2,2,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,1.0,1.0,1.0,1,1.0,4,4.0,1,0,0,0,0,2,1,4,1,0,249.934756243796,127.056146239656
202501010,202501010003,20250101000301,2025010100030101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,63,3,2,2,,6,1,2,2,1,6,1,1,1,1,1,8.0,8.0,8.0,4,3,,,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3,5.0,3.0,1.0,1.0,1.0,1,1.0,5,5.0,2,0,2,1,2,2,0,3,0,1,124.967378121898,127.056146239656
202501010,202501010004,20250101000401,2025010100040101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,2,27,6,2,2,,1,1,2,2,1,6,1,8,1,4,4,,,8.0,4,3,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,1.0,1.0,1,1.0,5,5.0,0,0,0,0,0,0,0,4,1,0,499.869512487593,127.056146239656
202501011,202501011001,20250101100101,2025010110010102,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,66,4,1,1,,3,1,1,1,2,1,2,8,2,3,3,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,1.0,1.0,1,1.0,1,1.0,2,0,1,2,0,3,1,3,0,1,249.934756243796,127.056146239656
202501011,202501011002,20250101100201,2025010110020104,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,2,30,2,2,2,,3,1,1,2,1,5,1,8,1,5,5,1.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,1.0,4.0,4,4.0,4,4.0,3,0,3,3,3,0,0,4,1,2,624.836890609491,127.056146239656
202501011,202501011003,20250101100301,2025010110030102,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,2,33,5,1,1,,1,1,1,1,1,6,4,8,1,1,1,,,8.0,2,1,,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,1.0,1,1.0,1,1.0,0,0,1,0,0,0,0,5,1,0,249.934756243796,127.056146239656
202501011,202501011004,20250101100401,2025010110040101,202501,Sector Sur Oriente,5,USME,UPL05,Usme - Entrenubes,0,45,4,2,2,,5,1,1,2,1,7,1,8,1,1,1,1.0,1.0,,4,3,2.0,,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,4,2,4.0,2.0,1.0,1.0,1.0,1,1.0,4,4.0,2,2,2,2,2,2,2,4,1,2,124.967378121898,127.056146239656
202501012,202501012001,20250101200101,2025010120010102,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,2,28,3,2,2,,3,2,2,2,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,2566.28333333333,827.011904761905
202501012,202501012002,20250101200201,2025010120020103,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,0,36,4,2,2,,1,2,2,2,4,4,4,8,4,4,4,1.0,1.0,,2,1,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,1,3.0,1.0,1.0,1.0,1.0,1,1.0,5,5.0,0,0,0,1,0,0,0,4,1,0,2566.28333333333,827.011904761905
202501012,202501012003,20250101200301,2025010120030101,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,0,41,3,2,2,,1,2,2,2,1,1,1,1,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,2.0,3.0,2.0,2,2.0,2,2.0,1,0,1,0,0,0,0,4,1,0,855.427777777778,827.011904761905
202501012,202501012004,20250101200401,2025010120040101,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,1,73,3,2,2,,2,2,1,2,1,7,1,8,4,5,5,1.0,1.0,8.0,4,3,2.0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,1.0,4.0,1.0,3,3.0,1,1.0,0,1,1,1,2,0,0,3,0,1,2566.28333333333,827.011904761905
202501012,202501012005,20250101200501,2025010120050102,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,1,37,3,2,2,,3,2,1,2,1,2,1,8,1,1,2,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,2.0,4,4.0,4,4.0,1,0,1,0,0,0,0,3,0,0,1710.85555555556,827.011904761905
202501012,202501012006,20250101200601,2025010120060101,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,0,30,5,2,2,,3,2,2,2,3,3,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,1710.85555555556,827.011904761905
202501012,202501012007,20250101200701,2025010120070101,202501,Sector Sur Occidente,7,BOSA,UPL16,Edén,0,63,2,2,2,,5,2,2,2,1,1,1,1,1,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,3,4.0,3.0,4.0,2.0,2.0,1,1.0,1,1.0,1,1,1,1,0,0,0,3,0,0,855.427777777778,827.011904761905
202501013,202501013001,20250101300101,2025010130010102,202501,Sector Sur Oriente,4,SAN CRISTOBAL,UPL05,Usme - Entrenubes,2,18,3,2,2,,1,2,2,1,2,1,2,8,2,2,2,2.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,2.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,2238.16666666667,787.666666666667
202501013,202501013002,20250101300201,2025010130020103,202501,Sector Sur Oriente,4,SAN CRISTOBAL,UPL05,Usme - Entrenubes,2,21,3,2,2,,1,2,2,2,1,1,1,8,1,1,1,,,,4,3,,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,3.0,,2,2.0,4,4.0,1,1,1,1,1,1,1,4,1,1,2238.16666666667,787.666666666667
202501013,202501013003,20250101300301,2025010130030101,202501,Sector Sur Oriente,4,SAN CRISTOBAL,UPL05,Usme - Entrenubes,0,71,2,2,2,,1,2,2,2,6,6,4,8,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,1,1,1,3,0,0,1119.08333333333,787.666666666667
202501014,202501014001,20250101400101,2025010140010103,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,6,78,2,1,1,,3,3,2,1,2,1,2,1,5,2,3,5.0,2.0,4.0,2,1,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,1.0,2,2.0,4,4.0,1,0,1,0,1,1,1,4,1,1,1432.50574712644,383.214285714286
202501014,202501014002,20250101400201,2025010140020101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,0,42,4,2,2,,5,2,1,2,1,6,4,8,5,4,1,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,4,1,0,818.574712643678,383.214285714286
202501014,202501014003,20250101400301,2025010140030101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,0,52,2,2,2,,1,3,1,2,4,1,4,8,1,1,1,1.0,1.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,1.0,2.0,2.0,2,2.0,2,2.0,0,0,1,0,0,1,1,3,0,0,409.287356321839,383.214285714286
202501014,202501014004,20250101400401,2025010140040101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,2,32,3,2,2,,5,2,1,2,1,1,1,1,1,1,1,,,,2,1,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,4.0,2,2.0,2,2.0,1,0,1,1,1,1,1,3,0,1,1227.86206896552,383.214285714286
202501014,202501014005,20250101400501,2025010140050101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,0,56,3,1,1,,2,3,2,1,1,6,6,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,2.0,2.0,2.0,1,1.0,2,2.0,0,0,0,0,0,1,0,4,1,0,409.287356321839,383.214285714286
202501014,202501014006,20250101400601,2025010140060101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,0,59,3,1,1,,2,3,2,1,2,1,2,8,3,3,3,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,2.0,2.0,2,2.0,3,3.0,1,0,0,0,0,0,1,4,1,0,818.574712643678,383.214285714286
202501014,202501014007,20250101400701,2025010140070101,202501,Sector Sur Occidente,8,KENNEDY,UPL16,Edén,2,20,4,2,2,,5,3,2,2,4,4,4,1,4,4,1,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,818.574712643678,383.214285714286
202501015,202501015001,20250101500101,2025010150010102,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,2,19,4,1,1,,2,3,2,1,3,1,3,3,3,3,3,3.0,3.0,,1,1,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,4.0,4.0,3.0,2.0,2.0,2,2.0,4,4.0,1,1,1,1,1,1,1,4,1,1,1123.3719048526,213.445212935337
202501015,202501015002,20250101500201,2025010150020101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,6,60,5,2,2,,2,3,2,2,2,5,2,8,2,3,3,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,4.0,4,4.0,2,2.0,0,0,1,1,1,0,1,4,1,0,898.697523882082,213.445212935337
202501015,202501015003,20250101500301,2025010150030101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,5,86,3,1,1,,1,3,1,1,1,1,1,1,1,1,1,,,1.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,1.0,4,4.0,2,2.0,1,1,1,1,1,1,1,3,0,1,674.023142911562,213.445212935337
202501015,202501015004,20250101500401,2025010150040102,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,5,61,6,1,1,,1,3,2,1,6,6,1,8,2,4,5,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,3.0,3.0,2.0,2,2.0,1,1.0,0,0,0,0,0,0,0,4,1,0,449.348761941041,213.445212935337
202501015,202501015005,20250101500501,2025010150050101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,25,5,2,2,,1,3,2,2,1,1,1,1,1,1,1,,,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,4,4.0,4,4.0,0,0,1,0,0,0,0,4,1,0,224.674380970521,213.445212935337
202501015,202501015006,20250101500601,2025010150060101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,66,4,1,1,,5,3,2,1,1,1,1,8,1,1,1,,,8.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,1.0,1.0,2,2.0,1,1.0,0,0,0,0,0,1,0,4,1,0,224.674380970521,213.445212935337
202501015,202501015007,20250101500701,2025010150070101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,43,6,1,1,,5,3,2,1,4,6,1,8,1,1,1,7.0,7.0,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,3.0,2.0,2,2.0,2,2.0,1,1,1,1,1,1,1,3,0,1,674.023142911562,213.445212935337
202501015,202501015008,20250101500801,2025010150080101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,1,35,5,1,1,,3,3,2,1,3,1,2,3,3,3,3,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,5,5.0,3,3.0,1,1,1,1,1,1,1,4,1,1,674.023142911562,213.445212935337
202501015,202501015009,20250101500901,2025010150090102,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,50,4,1,1,,2,3,2,1,4,4,4,4,4,4,4,,,,1,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,2.0,4.0,4.0,4,4.0,4,4.0,1,0,0,0,0,0,0,4,1,0,786.360333396822,213.445212935337
202501016,202501016001,20250101600101,2025010160010102,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,29,5,1,1,,1,3,1,1,4,4,4,4,4,1,1,,,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,337.011571455781,213.445212935337
202501016,202501016002,20250101600201,2025010160020103,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,2,29,6,1,1,,1,3,2,1,4,4,4,4,4,4,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,4,4.0,2,2.0,1,0,0,1,0,1,0,4,1,0,561.685952426302,213.445212935337
202501017,202501017001,20250101700101,2025010170010101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,64,4,2,2,,5,3,2,2,1,5,1,8,1,1,5,5.0,4.0,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,3.0,4,4.0,4,4.0,1,1,1,1,1,0,0,4,1,1,303.153280080567,288.001756761633
202501017,202501017002,20250101700201,2025010170020103,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,72,3,1,1,,2,3,2,1,2,5,2,2,2,2,2,,,8.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,3,0,0,909.459840241701,288.001756761633
202501017,202501017003,20250101700301,2025010170030101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,56,5,1,1,,2,3,2,1,2,1,2,2,2,2,1,8.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,4.0,2.0,3,3.0,5,5.0,0,0,0,0,0,0,0,4,1,0,303.153280080567,288.001756761633
202501017,202501017004,20250101700401,2025010170040102,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,1,66,4,1,1,,2,3,2,1,2,2,2,8,2,2,2,,,2.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,1,1,0,0,2,0,0,454.729920120851,288.001756761633
202501017,202501017005,20250101700501,2025010170050103,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,1,45,5,1,1,,2,3,2,1,2,1,2,2,2,2,2,2.0,2.0,,5,3,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,4.0,2.0,4.0,2.0,1.0,2,2.0,4,4.0,0,0,1,0,0,0,0,4,1,0,606.306560161134,288.001756761633
202501017,202501017006,20250101700601,2025010170060101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,32,4,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,,2,1,2.0,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,3,4.0,3.0,1.0,4.0,4.0,4,4.0,1,1.0,1,1,1,1,1,0,1,4,1,1,303.153280080567,288.001756761633
202501017,202501017007,20250101700701,2025010170070101,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,72,6,2,2,,6,3,2,2,4,4,4,4,4,4,5,8.0,8.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,1.0,2,2.0,2,2.0,1,1,1,1,1,0,1,4,1,1,303.153280080567,288.001756761633
202501017,202501017008,20250101700801,2025010170080103,202501,Sector Noroccidente,11,SUBA,UPL09,Suba,0,64,2,1,1,,3,3,2,1,4,4,2,8,3,3,2,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,4,4.0,0,0,1,0,0,0,1,4,1,0,757.883200201418,288.001756761633
